职业技能关系主键,canonical_skill,职业小类代码,职业小类名称,关联岗位数,技能岗位总数,职业岗位总数,全样本岗位数,掌握技能后进入该职业概率,职业内技能需求占比,职业技能相对集中度,平滑后职业匹配概率,标准技能名称,技能编号,技能展示名称,技能一级类型,技能簇编号,技能簇名称,2026年职业内技能需求占比预测,2027年职业内技能需求占比预测,2028年职业内技能需求占比预测,职业排名
GJ0000117,电路设计,6-29-04,建筑装饰人员,2,18963.0,9,1741643,0.00010546854400674998,0.2222222222222222,20.409839043283117,0.000105362869445645,电路设计,JN0079,电路设计,方法、标准与流程,11.0,嵌入式与电子硬件开发,,,,33
GJ0000118,报关员,4-13-02,广播、电视、电影和影视录音制作人员,1,1496.0,6320,1741643,0.0006684491978609625,0.00015822784810126583,0.18420883960603804,0.0007075033963509576,报关员,JN0759,报关员,证书与资质,4.0,供应链与物流管理,,,,16
GJ0000119,SPC,2-05-07,医疗卫生技术人员,1,16599.0,12974,1741643,6.024459304777396e-05,7.707723138584863e-05,0.008087295650493617,6.913687686099429e-05,SPC,JN0187,统计过程控制（SPC）,方法、标准与流程,6.0,质量管理与持续改进,,,,49
GJ0000120,PowerPoint,3-01-03,行政执法人员,2,64390.0,16,1741643,3.106072371486256e-05,0.125,3.381043252057773,3.1053931603075555e-05,PowerPoint,JN0033,PowerPoint（办公软件与通用数字工具）,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,93
GJ0000121,风控合规,2-02-30,管理（工业）工程技术人员,6,3053.0,146845,1741643,0.001965280052407468,4.085940958153155e-05,0.023309041821751506,0.0025012304872330795,风控合规,JN0722,风控合规,专业知识与行业经验,14.0,金融风控、投资与合规,,,,21
GJ0000122,MySQL,2-02-29,管理(工业),1,32308.0,1403,1741643,3.09520861706079e-05,0.0007127583749109052,0.03842301084421671,3.1431304866132215e-05,MySQL,JN0036,MySQL（数据库与数据工程）,工具软件与技术平台,3.0,Java后端开发与中间件,,,,43
GJ0000123,计划统筹,1-04-02,社会团体负责人,1,18567.0,7,1741643,5.385899714547315e-05,0.14285714285714285,13.400449337919044,5.380536847621547e-05,计划统筹,JN0796,计划统筹,非技术性能力,2.0,组织协调与商业执行,,,,84
GJ0000124,机械原理,4-07-06,市场管理服务人员,1,4540.0,75,1741643,0.00022026431718061675,0.013333333333333334,5.114957415565345,0.00021948711748296637,机械原理,JN0715,机械原理,专业知识与行业经验,8.0,机械设计与制造,,,,41
GJ0000125,Office办公软件,6-21-06,医疗器械制品和康复辅具生产人员,1,269699.0,18,1741643,3.707837255607177e-06,0.05555555555555555,0.3587627111870806,3.708328673075899e-06,Office办公软件,JN0024,Office办公软件（办公套件）,工具软件与技术平台,1.0,表达沟通与通用办公协作,,,,191
GJ0000126,Scala,2-02-30,管理（工业）工程技术人员,6,1912.0,146845,1741643,0.0031380753138075313,4.085940958153155e-05,0.037218883201782085,0.0039784064633888476,Scala,JN0317,Scala（编程语言）,工具软件与技术平台,19.0,大数据工程与数据仓库,,,,7
GJ0000127,普通话,1-02-05,人民法院和人民检察院负责人,3,15058.0,7,1741643,0.00019922964537123124,0.42857142857142855,49.569559607612476,0.00019897071122611866,普通话,JN0059,普通话,语言能力,1.0,表达沟通与通用办公协作,,,,73
GJ0000128,日语,4-07-05,安全保护服务人员,4,5671.0,5256,1741643,0.0007053429730206313,0.00076103500761035,0.23372443903359422,0.0007134698297347823,日语,JN0220,日语,语言能力,4.0,供应链与物流管理,,,,45
GJ0000129,测试方法,2-07-08,法律顾问,2,11732.0,14564,1741643,0.00017047391749062393,0.00013732491073880802,0.020386206061529986,0.00018441494025410037,测试方法,JN0144,测试方法,具体专业技能,21.0,软件测试与质量保障,,,,42
GJ0000130,会计核算,2-02-06,化工工程技术人员,2,11312.0,10429,1741643,0.0001768033946251768,0.00019177294083804776,0.029526166902404526,0.00018705969635032793,会计核算,JN0109,会计核算,方法、标准与流程,12.0,财务会计与税务管理,,,,26
GJ0000131,PowerPoint,2-07-10,社会工作专业人员,1,64390.0,26,1741643,1.553036185743128e-05,0.038461538461538464,1.040321000633161,1.553017495187714e-05,PowerPoint,JN0033,PowerPoint（办公软件与通用数字工具）,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,111
GJ0000132,电工作业资格,6-31-05,包装人员,1,14744.0,1235,1741643,6.782419967444384e-05,0.0008097165991902834,0.09564821262639465,6.869290239056562e-05,电工作业资格,JN0744,电工作业资格,证书与资质,9.0,工业自动化与电气控制,,,,57
GJ0000133,团队建设,4-07-05,安全保护服务人员,5,2019.0,5256,1741643,0.0024764735017335313,0.0009512937595129375,0.820611251708465,0.002481783619921847,团队建设,JN0820,团队建设,非技术性能力,2.0,组织协调与商业执行,,,,35
GJ0000134,Prometheus,4-07-02,商务咨询服务人员,2,1446.0,39144,1741643,0.0013831258644536654,5.109339873288371e-05,0.061539737378517145,0.0016708776170509408,Prometheus,JN0498,Prometheus（软件开发框架与工具）,工具软件与技术平台,13.0,云计算、系统运维与DevOps,,,,8
GJ0000135,ISO 14001,2-08-01,高等学校教师,3,5780.0,97,1741643,0.0005190311418685121,0.030927835051546393,9.31924695894125,0.0005174334294369326,ISO 14001,JN0301,ISO 14001（质量方法与管理体系）,方法、标准与流程,6.0,质量管理与持续改进,,,,41
GJ0000136,DCS,4-07-05,安全保护服务人员,3,4139.0,5256,1741643,0.000724812756704518,0.0005707762557077625,0.2401760015268506,0.0007358395770667577,DCS,JN0358,分散控制系统（DCS）,具体专业技能,9.0,工业自动化与电气控制,,,,37
GJ0000137,光伏运维,2-06-07,商务专业人员,3,261.0,80701,1741643,0.011494252873563218,3.717426054200072e-05,0.2480624162956006,0.013974101923960895,光伏运维,JN0628,光伏运维,具体专业技能,9.0,工业自动化与电气控制,,,,9
GJ0000138,安全生产,6-26-01,仪器仪表装配人员,1,62132.0,78,1741643,1.609476598210262e-05,0.01282051282051282,0.3593761090944507,1.6103998358077288e-05,安全生产,JN0688,安全生产,专业知识与行业经验,20.0,安全环保与职业健康,,,,122
GJ0000139,ERP,4-03-01,餐饮服务人员,3,44328.0,11938,1741643,6.76773145641581e-05,0.0002512983749371754,0.009873489794728095,7.073800270982065e-05,ERP,JN0046,企业资源计划系统（ERP）,方法、标准与流程,4.0,供应链与物流管理,,,,68
GJ0000140,网络协议,1-06-01,企业负责人,1,9860.0,8555,1741643,0.00010141987829614604,0.0001168907071887785,0.020647249689694294,0.00011115795236775133,网络协议,JN0693,网络协议,专业知识与行业经验,7.0,网络通信与软件开发基础,,,,33
GJ0000141,OTC渠道知识,4-09-08,环境卫生服务人员,1,10815.0,2897,1741643,9.246417013407305e-05,0.00034518467380048324,0.05558839304964356,9.536386134758351e-05,OTC渠道知识,JN0188,OTC渠道知识（明确工具知识流程与资格）,工具软件与技术平台,2.0,组织协调与商业执行,,,,31
GJ0000142,SOP,2-06-09,保险专业人员,2,22194.0,6708,1741643,9.01144453455889e-05,0.0002981514609421586,0.02339701743217464,9.35009773928553e-05,SOP,JN0119,标准作业程序（SOP）,方法、标准与流程,6.0,质量管理与持续改进,,,,82
GJ0000143,计算机操作,2-02-32,制药工程技术人员,1,7301.0,208,1741643,0.00013696753869332968,0.004807692307692308,1.1468680528483979,0.000136919621527558,计算机操作,JN0154,计算机操作,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,77
GJ0000144,网络安全,4-05-02,证券期货服务人员,1,21617.0,181,1741643,4.625988805107092e-05,0.0055248618784530384,0.44512823317641603,4.631319023631811e-05,网络安全,JN0065,网络安全,工具软件与技术平台,22.0,网络运维与信息安全,,,,69
GJ0000145,数控加工,4-01-06,电子商务服务人员,2,9588.0,17458,1741643,0.00020859407592824363,0.00011456065986940085,0.020809738353871808,0.0002290255376080726,数控加工,JN0213,数控加工,方法、标准与流程,8.0,机械设计与制造,,,,55
GJ0000146,机加工,2-10-02,编辑,2,10021.0,5518,1741643,0.00019958088015168147,0.0003624501631025734,0.06299359239761054,0.00020549401995259166,机加工,JN0218,机加工,方法、标准与流程,8.0,机械设计与制造,,,,40
GJ0000147,固废处理,2-02-01,地质勘探工程技术人员,2,519.0,172,1741643,0.0038535645472061657,0.011627906976744186,39.02054487610342,0.003714239603815465,固废处理,JN0735,固废处理,专业知识与行业经验,20.0,安全环保与职业健康,,,,25
GJ0000148,期货从业资格,2-02-34,工业（产品）设计工程技术人员,1,5066.0,10202,1741643,0.00019739439399921041,9.801999607920016e-05,0.03369834978905772,0.00021965272218947592,期货从业资格,JN0752,期货从业资格,证书与资质,14.0,金融风控、投资与合规,,,,39
GJ0000149,I2C总线,6-31-01,机械设备修理人员,1,5310.0,24319,1741643,0.00018832391713747646,4.112011184670422e-05,0.01348711016139915,0.00024001220240465204,I2C总线,JN0284,I2C总线（嵌入式通信接口）,工具软件与技术平台,11.0,嵌入式与电子硬件开发,,,,19
GJ0000150,Shell,2-02-18,建筑工程技术人员,3,17226.0,32576,1741643,0.00017415534656913968,9.209233791748527e-05,0.009311040037595657,0.00019564441332135766,Shell,JN0066,Shell（编程语言）,工具软件与技术平台,13.0,云计算、系统运维与DevOps,,,,24
GJ0000151,HFSS,4-07-03,人力资源服务人员,2,967.0,2444,1741643,0.002068252326783868,0.0008183306055646482,1.4738777361607347,0.002054777561436894,HFSS,JN0520,HFSS（工程设计仿真与检测软件）,工具软件与技术平台,11.0,嵌入式与电子硬件开发,,,,14
GJ0000152,问题解决,6-17-05,重有色金属冶炼人员,1,115027.0,3,1741643,8.693611065228163e-06,0.3333333333333333,5.047055618825725,8.692399195362705e-06,问题解决,JN0781,问题解决,非技术性能力,1.0,表达沟通与通用办公协作,,,,135
GJ0000153,应变能力,6-06-03,木制品制造人员,2,31128.0,128,1741643,6.425083526085839e-05,0.015625,0.8742345115330249,6.425677014359736e-05,应变能力,JN0791,应变能力,非技术性能力,2.0,组织协调与商业执行,,,,85
GJ0000154,土建施工,2-03-09,农业工程技术人员,2,9717.0,36,1741643,0.00020582484305855717,0.05555555555555555,9.957594364973186,0.0002054445314518555,土建施工,JN0100,土建施工,具体专业技能,16.0,建筑施工与工程造价,,,,54
GJ0000155,HTTP协议,2-02-06,化工工程技术人员,1,6500.0,10429,1741643,0.00015384615384615385,9.588647041902388e-05,0.02569230769230769,0.0001717424047610301,HTTP协议,JN0082,HTTP协议（网络协议与运维）,工具软件与技术平台,7.0,网络通信与软件开发基础,,,,39
GJ0000156,ESD,2-02-29,管理(工业),2,1939.0,1403,1741643,0.0010314595152140279,0.0014255167498218105,1.2804235527126908,0.0010291532535540186,ESD,JN0443,ESD（嵌入式与硬件技术）,工具软件与技术平台,11.0,嵌入式与电子硬件开发,,,,27
GJ0000157,机械基础与制图,4-01-02,销售人员,1,357.0,257023,1741643,0.0028011204481792717,3.890702388502196e-06,0.018980993221339303,0.010481433404758263,机械基础与制图,JN0588,机械基础与制图,工具软件与技术平台,8.0,机械设计与制造,,,,13
GJ0000158,行政管理,4-12-01,汽车摩托车修理技术服务人员,5,36394.0,1238,1741643,0.00013738528328845415,0.004038772213247173,0.1932763464800914,0.00013770023785146383,行政管理,JN0043,行政管理,方法、标准与流程,17.0,人力资源与行政管理,,,,69
GJ0000159,工程管理,2-02-04,石油天然气工程技术人员,1,17599.0,95,1741643,5.682141030740383e-05,0.010526315789473684,1.0417117001265024,5.681882762443652e-05,工程管理,JN0003,工程管理,职业职能与业务活动,16.0,建筑施工与工程造价,,,,65
GJ0000160,计算机操作,4-02-04,航空运输服务人员,1,7301.0,15,1741643,0.00013696753869332968,0.06666666666666667,15.903236999497784,0.0001366168899254836,计算机操作,JN0154,计算机操作,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,78
GJ0000161,EHS,4-09-01,水利设施管理养护人员,2,12884.0,12,1741643,0.0001552312946289972,0.16666666666666666,22.52979147262755,0.00015500137948818755,EHS,JN0198,环境、健康与安全管理（EHS）,方法、标准与流程,20.0,安全环保与职业健康,,,,63
GJ0000162,射频,2-10-05,翻译人员,2,5339.0,3752,1741643,0.00037460198539052256,0.0005330490405117271,0.17388670726052927,0.0003812438426825135,射频,JN0252,射频,方法、标准与流程,11.0,嵌入式与电子硬件开发,,,,26
GJ0000163,3ds Max,2-06-12,知识产权专业人员,2,2740.0,1683,1741643,0.00072992700729927,0.0011883541295306002,0.7553608216124317,0.000731640064640945,3ds Max,JN0223,3ds Max（设计传媒内容）,方法、标准与流程,5.0,视觉设计与数字内容制作,,,,25
GJ0000164,问题解决,2-02-32,制药工程技术人员,9,115027.0,208,1741643,7.824249958705348e-05,0.04326923076923077,0.6551466428283393,7.824965926276436e-05,问题解决,JN0781,问题解决,非技术性能力,1.0,表达沟通与通用办公协作,,,,86
GJ0000165,社群运营,2-02-34,工业（产品）设计工程技术人员,1,3079.0,10202,1741643,0.0003247807729782397,9.801999607920016e-05,0.05544522248501669,0.00036048846242519347,社群运营,JN0225,社群运营,方法、标准与流程,5.0,视觉设计与数字内容制作,,,,31
GJ0000166,表达能力,6-24-02,输配电及控制设备制造人员,3,144817.0,41,1741643,2.0715799940614706e-05,0.07317073170731707,0.8799884867310248,2.071619006051542e-05,表达能力,JN0774,表达能力,非技术性能力,1.0,表达沟通与通用办公协作,,,,120
GJ0000167,数据合规,2-02-07,机械工程技术人员,3,1067.0,89753,1741643,0.0028116213683223993,3.3425066571590924e-05,0.05455907518176694,0.003708068504703783,数据合规,JN0563,数据合规,具体专业技能,22.0,网络运维与信息安全,,,,25
GJ0000168,LLC谐振变换,4-08-08,专业化设计服务人员,1,1275.0,18739,1741643,0.000784313725490196,5.336464058914563e-05,0.07289580606243244,0.000938368813185868,LLC谐振变换,JN0549,LLC谐振变换（明确工具知识流程与资格）,工具软件与技术平台,9.0,工业自动化与电气控制,,,,14
