学校,专业主键,年级,学院,专业,专业方向_路径,技能编号,标准技能名称,技能展示名称,技能一级类型,技能簇名称,技能供给原始分,证据条数,直接证据条数,语义规则证据条数,证据摘要,映射依据,专业区分度权重,技能供给区分度得分,专业内排名,是否代表性技能
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0430,知识图谱,知识图谱,方法、标准与流程,人工智能与数据挖掘,2.5,1,1,0,知识图谱,核心课程直接出现“知识图谱”,2.194494060371392,5.48623515092848,7,是
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0438,访谈,访谈,方法、标准与流程,表达沟通与通用办公协作,1.5,1,1,0,访谈,毕业要求直接出现“访谈”,5.0661736852554045,7.599260527883107,2,是
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0538,AI工具应用,人工智能工具应用（AI工具应用）,具体专业技能,人工智能与数据挖掘,1.5,1,1,0,AI工具,毕业要求直接出现“AI工具”,3.6798793241355137,5.519818986203271,6,是
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0770,沟通能力,沟通能力,非技术性能力,组织协调与商业执行,2.5,2,2,0,沟通能力；沟通协调,培养目标直接出现“沟通能力”；毕业要求直接出现“沟通协调”,1.7953381214564925,4.488345303641231,9,是
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0773,组织协调,组织协调,非技术性能力,组织协调与商业执行,1.5,1,1,0,协调能力,毕业要求直接出现“协调能力”,2.83258146374831,4.248872195622465,10,否
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0774,表达能力,表达能力,非技术性能力,表达沟通与通用办公协作,1.5,1,1,0,表达能力,毕业要求直接出现“表达能力”,1.7703368192510753,2.655505228876613,16,否
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0775,学习能力,学习能力,非技术性能力,表达沟通与通用办公协作,1.5,1,1,0,自主学习能力,毕业要求直接出现“自主学习能力”,1.7221347174331973,2.583202076149796,18,否
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0779,书面表达,书面表达,非技术性能力,表达沟通与通用办公协作,0.8,1,0,1,应用写作 / Practical Writing,写作课程,1.0649195460993157,0.8519356368794526,23,否
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0780,诚信与职业道德,诚信与职业道德,非技术性能力,金融风控、投资与合规,1.5,1,1,0,职业道德,毕业要求直接出现“职业道德”,1.0710357731167517,1.6065536596751275,20,否
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0781,问题解决,问题解决,非技术性能力,表达沟通与通用办公协作,2.5,1,1,0,问题解决,核心课程直接出现“问题解决”,2.314638372213455,5.786595930533638,5,是
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0788,口头表达,口头表达,非技术性能力,表达沟通与通用办公协作,1.5,1,1,0,口头表达,毕业要求直接出现“口头表达”,1.9021060968821986,2.853159145323298,14,否
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0790,创新能力,创新能力,非技术性能力,视觉设计与数字内容制作,2.5,2,2,0,创新思维；创新能力,培养目标直接出现“创新思维”；毕业要求直接出现“创新能力”,1.2895886507223624,3.223971626805906,13,否
首都经济贸易大学,CUEB-2025-141,2025级,劳动经济学院,社会工作,社会工作专业,JN0807,资源整合,资源整合,非技术性能力,组织协调与商业执行,2.5,1,1,0,资源整合,核心课程直接出现“资源整合”,5.471638793363569,13.679096983408922,1,是
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0025,英语,英语,语言能力,供应链与物流管理,0.8,1,1,0,英语,课程名称直接出现唯一技能别名“英语”,1.0,0.8,15,是
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0174,人工智能技术,人工智能技术,具体专业技能,人工智能与数据挖掘,1.6,2,2,0,人工智能；ai,课程名称直接出现唯一技能别名“人工智能”；课程名称直接出现唯一技能别名“ai”,1.312755710003897,2.100409136006235,11,是
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0254,市场营销知识,市场营销知识,方法、标准与流程,组织协调与商业执行,0.8,1,0,1,市场营销学 / The Marketing,市场营销课程,2.4035858582299516,1.9228686865839615,12,是
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0283,摄影,摄影,方法、标准与流程,视觉设计与数字内容制作,1.0,1,1,0,摄影,培养目标直接出现“摄影”,4.218875824868201,4.218875824868201,5,是
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0647,论文写作,论文写作,方法、标准与流程,表达沟通与通用办公协作,0.8,1,1,0,论文写作,课程名称直接出现唯一技能别名“论文写作”,1.4734380916943703,1.1787504733554963,14,是
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0770,沟通能力,沟通能力,非技术性能力,组织协调与商业执行,2.5,2,2,0,沟通能力,培养目标直接出现“沟通能力”；毕业要求直接出现“沟通能力”,1.7953381214564925,4.488345303641231,4,否
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0771,团队合作,团队合作,非技术性能力,表达沟通与通用办公协作,2.5,2,2,0,团队合作,培养目标直接出现“团队合作”；毕业要求直接出现“团队合作”,1.4111957828171493,3.527989457042873,6,否
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0773,组织协调,组织协调,非技术性能力,组织协调与商业执行,2.5,2,2,0,组织能力,培养目标直接出现“组织能力”；毕业要求直接出现“组织能力”,2.83258146374831,7.0814536593707755,1,是
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0774,表达能力,表达能力,非技术性能力,表达沟通与通用办公协作,1.5,1,1,0,表达能力,毕业要求直接出现“表达能力”,1.7703368192510753,2.655505228876613,9,否
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0775,学习能力,学习能力,非技术性能力,表达沟通与通用办公协作,1.5,1,1,0,自主学习能力,毕业要求直接出现“自主学习能力”,1.7221347174331973,2.583202076149796,10,否
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0780,诚信与职业道德,诚信与职业道德,非技术性能力,金融风控、投资与合规,1.5,1,1,0,职业道德,毕业要求直接出现“职业道德”,1.0710357731167517,1.6065536596751275,13,否
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0790,创新能力,创新能力,非技术性能力,视觉设计与数字内容制作,2.5,2,2,0,创新能力,培养目标直接出现“创新能力”；毕业要求直接出现“创新能力”,1.2895886507223624,3.223971626805906,7,否
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0801,独立思考,独立思考,非技术性能力,表达沟通与通用办公协作,1.5,1,1,0,独立思考能力,毕业要求直接出现“独立思考能力”,3.2203469947570738,4.83052049213561,3,是
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0804,演讲呈现,演讲呈现,非技术性能力,表达沟通与通用办公协作,0.8,1,0,1,演讲与修辞 / Speech and Rhetoric,展示表达课程,3.6798793241355137,2.943903459308411,8,否
首都经济贸易大学,CUEB-2025-142,2025级,文化与传播学院,传播学专业学分制,传播学25年培养方案,JN0805,商业意识,商业意识,非技术性能力,组织协调与商业执行,1.0,1,1,0,市场意识,培养目标直接出现“市场意识”,5.471638793363569,5.471638793363569,2,是
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0025,英语,英语,语言能力,供应链与物流管理,0.8,1,1,0,英语,课程名称直接出现唯一技能别名“英语”,1.0,0.8,24,否
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0026,数据分析,数据分析,工具软件与技术平台,人工智能与数据挖掘,3.3,3,3,0,数据分析,培养目标直接出现“数据分析”；毕业要求直接出现“数据分析”；课程名称直接出现唯一技能别名“数据分析”,1.5798184952529422,5.213401034334709,6,是
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0045,市场调研,市场调研,方法、标准与流程,组织协调与商业执行,1.5,1,1,0,市场调研,毕业要求直接出现“市场调研”,4.373026504695459,6.559539757043188,3,是
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0174,人工智能技术,人工智能技术,具体专业技能,人工智能与数据挖掘,4.9,5,5,0,人工智能；人工智能技术；ai；ai技术,培养目标直接出现“人工智能”；毕业要求直接出现“人工智能技术”；课程名称直接出现唯一技能别名“人工智能”；课程名称直接出现唯一技能别名“ai”；课程名称直接出现唯一技能别名“ai技术”,1.312755710003897,6.4325029790190955,4,是
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0214,品牌策划,品牌策划,方法、标准与流程,视觉设计与数字内容制作,0.8,1,0,1,品牌战略管理 / Strategic Brand Management,品牌课程,3.5257286443082556,2.8205829154466047,16,否
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0250,跨文化沟通,跨文化沟通,语言能力,供应链与物流管理,1.5,1,1,0,跨文化沟通,毕业要求直接出现“跨文化沟通”,2.730798769438368,4.096198154157552,10,是
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0254,市场营销知识,市场营销知识,方法、标准与流程,组织协调与商业执行,0.8,1,0,1,市场营销学 / The Marketing,市场营销课程,2.4035858582299516,1.9228686865839615,21,否
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0258,法律法规知识,法律法规知识,方法、标准与流程,金融风控、投资与合规,0.8,1,0,1,商法学 / Commercial Jurisprudence,法规课程,2.139434283188365,1.711547426550692,22,否
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0283,摄影,摄影,方法、标准与流程,视觉设计与数字内容制作,0.8,1,1,0,摄影,课程名称直接出现唯一技能别名“摄影”,4.218875824868201,3.375100659894561,12,是
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0311,营销能力,营销能力,工具软件与技术平台,组织协调与商业执行,1.5,1,1,0,营销能力,毕业要求直接出现“营销能力”,4.555348061489413,6.83302209223412,2,是
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0365,文献检索,文献检索,方法、标准与流程,医药研发与药事管理,1.5,1,1,0,文献检索,毕业要求直接出现“文献检索”,3.2744142160273495,4.9116213240410245,8,是
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0430,知识图谱,知识图谱,方法、标准与流程,人工智能与数据挖掘,2.5,1,1,0,知识图谱,核心课程直接出现“知识图谱”,2.194494060371392,5.48623515092848,5,是
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0586,生成式人工智能,生成式人工智能,具体专业技能,人工智能与数据挖掘,4.3,3,3,0,AIGC；aigc,培养目标直接出现“AIGC”；核心课程直接出现“AIGC”；课程名称直接出现唯一技能别名“aigc”,4.778491612803624,20.54751393505558,1,是
首都经济贸易大学,CUEB-2025-143,2025级,文化与传播学院,2025级培养方案模板,广告学25年培养方案,JN0647,论文写作,论文写作,方法、标准与流程,表达沟通与通用办公协作,0.8,1,1,0,论文写作,课程名称直接出现唯一技能别名“论文写作”,1.4734380916943703,1.1787504733554963,23,否
