组合职业关系主键,技能组合编号,职业小类代码,职业小类名称,组合职业关联岗位数,组合岗位总数,职业岗位总数,掌握组合后进入该职业概率,职业内组合需求占比,职业组合相对集中度,职业排名
ZG00000164,ZH03049,4-13-02,广播、电视、电影和影视录音制作人员,109,159,35218,0.6855345911949685,0.0030950082344255777,166.32504176144917,1
ZG00000165,ZH01142,2-03-02,农业技术指导人员,16,129186,6677,0.00012385242982985772,0.0023962857570765314,0.15849519909877463,77
ZG00000166,ZH02147,6-31-01,机械设备修理人员,801,556548,91852,0.0014392289613833847,0.00872055045072508,0.1338857109799628,47
ZG00000167,ZH02434,2-02-18,建筑工程技术人员,47,4590,180761,0.010239651416122004,0.00026001183883691723,0.4840312414836721,9
ZG00000168,ZH04417,4-13-02,广播、电视、电影和影视录音制作人员,186,508,35218,0.3661417322834646,0.005281390198194106,88.83364850561833,2
ZG00000169,ZH00958,4-13-02,广播、电视、电影和影视录音制作人员,673,1666,35218,0.40396158463385357,0.01910954625475609,98.00953634903901,2
ZG00000170,ZH04485,4-04-05,软件和信息技术服务人员,219,8098,749774,0.02704371449740677,0.0002920880158554444,0.3081973660645605,9
ZG00000171,ZH00808,2-02-30,管理（工业）工程技术人员,92,15443,518059,0.005957391698504177,0.0001775859506349663,0.0982584456296282,4
ZG00000172,ZH00028,2-02-09,电子工程技术人员,62,432,99354,0.14351851851851852,0.0006240312418221713,12.34285260561002,2
ZG00000173,ZH04691,4-02-06,仓储物流服务人员,768,6186,224118,0.12415130940834142,0.0034267662570610126,4.733338054069463,2
ZG00000174,ZH01610,4-01-03,贸易经纪代理人员,194,193103,13141,0.001004645189354904,0.014762955635035385,0.6532467389427331,50
ZG00000175,ZH04219,4-01-02,销售人员,1282,44016,1199332,0.029125772446383133,0.0010689283701260368,0.20750615698063923,6
ZG00000176,ZH00251,2-02-10,信息和通信工程技术人员,299,6608,728309,0.04524818401937046,0.00041054003177222855,0.5308580823913055,5
ZG00000177,ZH02683,4-01-02,销售人员,155,4263,1199332,0.03635937133474079,0.00012923860949261756,0.2590418307288876,2
ZG00000178,ZH00794,2-02-10,信息和通信工程技术人员,945,1250,728309,0.756,0.0012975261873737658,8.8694987210099,1
ZG00000179,ZH00073,4-04-05,软件和信息技术服务人员,650,1912,749774,0.3399581589958159,0.0008669279009408168,3.8742536342304006,2
ZG00000180,ZH00766,2-02-18,建筑工程技术人员,144,59473,180761,0.0024212667933347907,0.0007966320168620443,0.11445397155764513,18
ZG00000181,ZH04218,6-31-03,检验试验人员,105,48844,85718,0.0021497010891818854,0.0012249469189668449,0.21428856855560882,41
ZG00000182,ZH02216,2-02-10,信息和通信工程技术人员,902,10631,728309,0.08484620449628445,0.001238485313239298,0.995427648495158,3
ZG00000183,ZH00064,2-02-09,电子工程技术人员,1446,13964,99354,0.10355199083357204,0.014554018962497736,8.905658817202324,2
ZG00000184,ZH01961,2-01-06,自然科学和地球科学研究人员,24,43363,6486,0.0005534672416576344,0.0037002775208140612,0.7291349793835372,31
ZG00000185,ZH02147,4-14-01,医疗辅助服务人员,2262,556548,48020,0.0040643394639815434,0.047105372761349434,0.7232039260325662,34
ZG00000186,ZH01610,4-06-02,房地产中介服务人员,667,193103,49582,0.0034541151613387672,0.013452462587229236,0.5952586685962467,36
ZG00000187,ZH01103,2-02-07,机械工程技术人员,556,3682,267649,0.1510048886474742,0.0020773475708857495,4.820791393409038,2
ZG00000188,ZH04165,2-06-07,商务专业人员,641,10400,489726,0.061634615384615385,0.0013088951781200099,1.0753862646585108,6
ZG00000189,ZH01895,3-01-02,行政事务处理人员,18,5256,257156,0.003424657534246575,6.999642240507707e-05,0.11379244878168936,14
ZG00000190,ZH02640,2-06-08,人力资源专业人员,131,4286,320346,0.030564629024731685,0.0004089328413652738,0.8152537029206512,9
ZG00000191,ZH01610,2-06-05,税务专业人员,305,193103,13765,0.0015794679523363179,0.022157646204140936,0.9804547600990743,46
ZG00000192,ZH04106,4-04-05,软件和信息技术服务人员,451,5278,749774,0.08544903372489579,0.0006015145897297052,0.973799924167221,3
ZG00000193,ZH03633,4-13-04,教育服务人员,50,7575,65820,0.006600660066006601,0.0007596475235490732,0.8568848133673896,4
ZG00000194,ZH04645,4-01-06,电子商务服务人员,28,197,135407,0.14213197969543148,0.00020678399196496488,8.96899218558196,3
ZG00000195,ZH03785,2-02-38,数字技术工程技术人员,514,587,145051,0.8756388415672913,0.0035435812231559933,51.58188954911083,1
ZG00000196,ZH00056,8-00-00,不便分类的其他从业人员,221,12631,322298,0.017496635262449527,0.0006857008110506426,0.4638631626096735,7
ZG00000197,ZH03759,4-07-02,商务咨询服务人员,79,30144,246669,0.0026207537154989383,0.00032026724071529053,0.09078301325071818,7
ZG00000198,ZH02488,4-07-02,商务咨询服务人员,277,856,246669,0.3235981308411215,0.0011229623503561453,11.20945216115599,2
ZG00000199,ZH02149,4-07-02,商务咨询服务人员,407,11760,246669,0.03460884353741497,0.0016499843920395347,1.1988517207352396,8
ZG00000200,ZH02050,4-07-07,会议及展览服务人员,102,39886,3504,0.002557288271573986,0.02910958904109589,6.236035028598629,38
ZG00000201,ZH04153,2-02-10,信息和通信工程技术人员,222,310,728309,0.7161290322580646,0.00030481567576399576,8.401726899062119,1
ZG00000202,ZH01670,4-04-04,信息通信网络运行管理人员,303,121661,64329,0.0024905269560500077,0.00471016182437159,0.330809065916023,38
ZG00000203,ZH01726,2-02-18,建筑工程技术人员,120,5703,180761,0.021041557075223566,0.0006638600140517037,0.9946404013162413,9
ZG00000204,ZH02113,4-08-08,专业化设计服务人员,54,3865,196680,0.013971539456662354,0.0002745576571079927,0.6069836859789715,16
ZG00000205,ZH00272,2-02-30,管理（工业）工程技术人员,189,1954,518059,0.09672466734902764,0.0003648233116305286,1.5953316398759947,4
ZG00000206,ZH01475,4-08-08,专业化设计服务人员,109,43497,196680,0.0025059199485021957,0.0005541997152735408,0.10886792624593566,5
ZG00000207,ZH03169,2-02-10,信息和通信工程技术人员,230,663,728309,0.3469079939668175,0.00031580002444017583,4.069973556609522,1
ZG00000208,ZH01243,4-08-10,生产现场技术工艺人员,6,730,309768,0.00821917808219178,1.9369334469667624e-05,0.2267173701007524,6
ZG00000209,ZH02558,2-02-30,管理（工业）工程技术人员,741,35845,518059,0.020672339238387502,0.0014303390154403262,0.3409599408416175,8
ZG00000210,ZH04288,4-07-02,商务咨询服务人员,392,11014,246669,0.03559106591610677,0.0015891741564606821,1.2328759431154621,6
ZG00000211,ZH02031,4-07-02,商务咨询服务人员,148,8137,246669,0.01818852156814551,0.0005999943243780127,0.630051112688233,4
ZG00000212,ZH02361,4-01-02,销售人员,358,709,1199332,0.5049365303244006,0.00029849949805391666,3.597413222932933,1
ZG00000213,ZH01572,2-06-07,商务专业人员,79,10212,489726,0.007735996866431649,0.0001613146943392836,0.13497585280102886,10
ZG00000214,ZH04555,2-06-08,人力资源专业人员,176,52661,320346,0.003342131748352671,0.0005494059548113602,0.08914504675612053,17
ZG00000215,ZH02928,4-13-02,广播、电视、电影和影视录音制作人员,80,787,35218,0.10165184243964422,0.0022715656766426257,24.662864800783762,2
ZG00000216,ZH02838,4-08-10,生产现场技术工艺人员,249,6616,309768,0.0376360338573156,0.0008038273804912064,1.038150351753672,2
ZG00000217,ZH03219,2-02-10,信息和通信工程技术人员,673,1609,728309,0.418272218769422,0.0009240583323836449,4.907228716149949,1
ZG00000218,ZH01182,6-31-03,检验试验人员,116,16884,85718,0.006870409855484482,0.001353274691430038,0.6848627935907189,4
ZG00000219,ZH00523,4-08-10,生产现场技术工艺人员,268,1194,309768,0.22445561139028475,0.0008651636063118205,6.1913716201160245,2
ZG00000220,ZH00681,2-01-06,自然科学和地球科学研究人员,15,135523,6486,0.00011068231960626609,0.002312673450508788,0.14581233494964105,22
ZG00000221,ZH04655,2-02-38,数字技术工程技术人员,84,25357,145051,0.0033126947194068697,0.0005791066590371662,0.19514329997116328,33
ZG00000222,ZH04656,2-05-07,医疗卫生技术人员,555,35083,37390,0.015819627739931022,0.01484354105375769,3.6152118442813683,12
ZG00000223,ZH04866,2-10-05,翻译人员,335,236333,21593,0.0014174914210034147,0.015514287037465846,0.5609193356967481,44
ZG00000224,ZH02722,2-06-07,商务专业人员,1088,25051,489726,0.043431399944114005,0.002221650473938488,0.7577808454443408,7
ZG00000225,ZH01442,4-13-04,教育服务人员,69,20639,65820,0.0033431852318426282,0.001048313582497721,0.4340057849961726,10
ZG00000226,ZH00747,4-06-01,物业管理服务人员,33,7768,39075,0.004248197734294541,0.0008445297504798465,0.9289635909711776,21
ZG00000227,ZH01436,2-02-38,数字技术工程技术人员,56,1547,145051,0.03619909502262444,0.0003860711060247775,2.132406230281744,4
ZG00000228,ZH01176,4-04-05,软件和信息技术服务人员,449,22730,749774,0.019753629564452264,0.0005988471192652719,0.22511761846040054,2
ZG00000229,ZH04293,8-00-00,不便分类的其他从业人员,255,13973,322298,0.01824948114220282,0.0007911932435199722,0.4838222842065841,12
ZG00000230,ZH03105,4-04-05,软件和信息技术服务人员,48,3144,749774,0.015267175572519083,6.401929114639878e-05,0.17398879503578452,8
ZG00000231,ZH02545,2-02-27,环境保护工程技术人员,148,87932,22843,0.0016831187735977802,0.006479008886748676,0.6295853026193651,50
ZG00000232,ZH04527,2-06-07,商务专业人员,60,501,489726,0.11976047904191617,0.0001225174893716078,2.089552654898972,3
ZG00000233,ZH00148,2-02-10,信息和通信工程技术人员,133,8772,728309,0.01516187870497036,0.00018261479674149295,0.1778813012987326,7
ZG00000234,ZH04520,2-06-07,商务专业人员,91,184,489726,0.4945652173913043,0.00018581819221360517,8.629057526222738,1
ZG00000235,ZH03214,4-04-04,信息通信网络运行管理人员,188,845,64329,0.22248520710059172,0.0029224766435044847,29.552028482281496,2
ZG00000236,ZH03534,4-08-04,地理信息服务人员,45,48096,4196,0.0009356287425149701,0.010724499523355576,1.9052897541428107,8
ZG00000237,ZH04283,4-08-08,专业化设计服务人员,52,17012,196680,0.003056665882906184,0.00026438885499288184,0.13279469525656584,20
ZG00000238,ZH03205,4-04-05,软件和信息技术服务人员,64,1357,749774,0.04716285924834193,8.535905486186504e-05,0.5374804928445164,3
ZG00000239,ZH00055,6-24-03,电线电缆、光纤光缆及电工器材制造人员,16,17106,123,0.0009353443236291359,0.13008130081300814,64.97695573939255,26
ZG00000240,ZH03806,4-01-02,销售人员,748,792,1199332,0.9444444444444444,0.0006236805154869544,6.728681188083589,1
ZG00000241,ZH00131,4-04-05,软件和信息技术服务人员,169,1957,749774,0.08635666836995401,0.0002254012542446124,0.984143570081051,3
ZG00000242,ZH01022,2-02-27,环境保护工程技术人员,21,18991,22843,0.0011057869517139699,0.00091931882852515,0.4136292836537244,42
ZG00000243,ZH04293,2-02-12,电力工程技术人员,141,13973,11619,0.010090889572747442,0.012135295636457526,7.420850092490536,20
ZG00000244,ZH04636,1-06-01,企业负责人,53,4034,46834,0.013138324243926624,0.0011316564888756032,2.3970201275662397,9
ZG00000245,ZH04517,4-01-06,电子商务服务人员,256,4850,135407,0.05278350515463918,0.0018905964979653931,3.3308115898620723,3
ZG00000246,ZH04300,2-07-08,法律顾问,36,44,63060,0.8181818181818182,0.000570884871550904,110.86355851569935,1
ZG00000247,ZH04959,4-04-05,软件和信息技术服务人员,270,15785,749774,0.017104846373139058,0.00036010851269849313,0.19493138043762112,9
ZG00000248,ZH00183,2-02-30,管理（工业）工程技术人员,26,3667,518059,0.007090264521407145,5.018733387509917e-05,0.1169435226411741,7
ZG00000249,ZH01610,2-06-14,金融科技专业人员,16,193103,315,8.285733520452815e-05,0.050793650793650794,2.2475707141735115,85
ZG00000250,ZH01731,4-04-04,信息通信网络运行管理人员,44,5053,64329,0.008707698396991885,0.0006839838952882837,1.1566169022944301,16
ZG00000251,ZH00245,2-02-11,电气工程技术人员,266,11845,79149,0.02245673279864922,0.0033607499778898027,2.4243431759456886,13
ZG00000252,ZH00863,2-02-10,信息和通信工程技术人员,250,277,728309,0.9025270758122743,0.0003432608961306259,10.588575058986473,1
ZG00000253,ZH00186,2-02-30,管理（工业）工程技术人员,175,1909,518059,0.09167103195390257,0.0003377993626208598,1.5119793300339976,5
ZG00000254,ZH00511,2-01-08,医学研究人员,535,193373,19852,0.0027666737341821247,0.0269494257505541,1.1908214179559844,36
ZG00000255,ZH01312,4-02-06,仓储物流服务人员,393,95271,224118,0.004125074786661209,0.00175354054560544,0.1572707815699776,6
ZG00000256,ZH01862,6-31-01,机械设备修理人员,280,182888,91852,0.0015309916451598793,0.003048382180028742,0.14242202624910277,48
ZG00000257,ZH02316,6-12-02,中药饮片加工人员,5,173054,1056,2.889271556855086e-05,0.004734848484848485,0.23378540802292927,108
ZG00000258,ZH02220,2-06-08,人力资源专业人员,65,25772,320346,0.0025221170262300172,0.00020290560831101373,0.06727270411721586,14
ZG00000259,ZH04697,2-02-27,环境保护工程技术人员,24,16219,22843,0.0014797459769406252,0.0010506500897430285,0.5535119287514912,42
ZG00000260,ZH02808,4-01-02,销售人员,89,5136,1199332,0.01732866043613707,7.42079757731804e-05,0.12345779804963702,7
ZG00000261,ZH00260,8-00-00,不便分类的其他从业人员,19,4235,322298,0.00448642266824085,5.895165343874303e-05,0.11894208094743003,6
ZG00000262,ZH01307,2-06-11,证券期货基金专业人员,56,205,120322,0.2731707317073171,0.00046541779558185537,19.399122273930807,2
ZG00000263,ZH04876,4-01-01,购销服务人员,139,4264,131360,0.0325984990619137,0.0010581607795371497,2.1204469964099055,8
ZG00000264,ZH03882,4-08-04,地理信息服务人员,83,15574,4196,0.005329395145755747,0.019780743565300286,10.85264005431555,6
ZG00000265,ZH04586,4-04-05,软件和信息技术服务人员,30,527,749774,0.056925996204933584,4.0012056966499235e-05,0.6487437993269765,3
ZG00000266,ZH01044,3-01-01,行政业务办理人员,239,49146,12543,0.004863061083302812,0.019054452682771266,3.31284608513555,27
ZG00000267,ZH03714,2-02-10,信息和通信工程技术人员,199,1289,728309,0.15438324282389448,0.0002732356733199782,1.8112459983755202,2
ZG00000268,ZH04730,2-07-08,法律顾问,220,50113,63060,0.004390078422764552,0.0034887408816999684,0.5948552085797041,25
ZG00000269,ZH02560,2-02-30,管理（工业）工程技术人员,294,2952,518059,0.09959349593495935,0.0005675029292030445,1.6426487631905944,2
ZG00000270,ZH04734,2-05-07,医疗卫生技术人员,295,781,37390,0.37772087067861715,0.007889810109654989,86.31941205941185,2
ZG00000271,ZH03640,2-02-38,数字技术工程技术人员,258,3159,145051,0.08167141500474834,0.0017786847384712963,4.811077019555417,3
ZG00000272,ZH01909,2-05-01,临床和口腔医师,278,183325,27355,0.0015164325651165962,0.010162675927618351,0.4736737740916407,38
ZG00000273,ZH01247,4-13-04,教育服务人员,32,2432,65820,0.013157894736842105,0.00048617441507140685,1.708132226646836,4
ZG00000274,ZH00382,2-02-07,机械工程技术人员,586,1849,267649,0.316928069226609,0.0021894346700342612,10.11784533694258,1
ZG00000275,ZH00661,4-13-04,教育服务人员,215,23507,65820,0.009146211766707789,0.0032664843512610147,1.1873433693542048,5
ZG00000276,ZH03746,4-04-05,软件和信息技术服务人员,38,62,749774,0.6129032258064516,5.068193882423237e-05,6.984808239420446,1
ZG00000277,ZH03371,4-01-01,购销服务人员,223,5562,131360,0.040093491549802227,0.0016976248477466504,2.6079766301784204,8
ZG00000278,ZH00145,4-01-01,购销服务人员,120,45000,131360,0.0026666666666666666,0.0009135200974421437,0.17345968331303288,13
ZG00000279,ZH00314,4-05-01,银行服务人员,340,38102,32532,0.008923416093643378,0.010451248001967294,2.343761075732554,14
ZG00000280,ZH00943,2-02-10,信息和通信工程技术人员,362,391,728309,0.9258312020460358,0.0004970417775971462,10.86198235769626,1
ZG00000281,ZH00492,2-02-30,管理（工业）工程技术人员,99,8627,518059,0.01147559986090182,0.00019109792513980067,0.18927320244578,4
ZG00000282,ZH00774,8-00-00,不便分类的其他从业人员,44,4954,322298,0.008881711748082357,0.00013651961848972069,0.23546806794875075,8
ZG00000283,ZH01959,2-06-04,审计专业人员,117,89417,55277,0.001308476016864802,0.002116612696058035,0.20226198196586992,15
ZG00000284,ZH02310,6-29-03,建筑安装施工人员,185,1461,6933,0.1266255989048597,0.026683975191114956,156.06059879083193,3
ZG00000285,ZH00043,2-02-38,数字技术工程技术人员,479,814,145051,0.5884520884520884,0.0033022867818905074,34.66437210248697,1
ZG00000286,ZH00989,8-00-00,不便分类的其他从业人员,187,131168,322298,0.0014256525981946816,0.0005802083785813129,0.03779627985962256,9
ZG00000287,ZH01991,4-02-06,仓储物流服务人员,24,4048,224118,0.005928853754940711,0.00010708644553315664,0.22604086279083574,8
ZG00000288,ZH04535,4-01-02,销售人员,294,498,1199332,0.5903614457831325,0.0002451364592956746,4.206021834082017,1
ZG00000289,ZH02697,2-01-06,自然科学和地球科学研究人员,3,10344,6486,0.0002900232018561485,0.00046253469010175765,0.3820751173507387,40
ZG00000290,ZH00149,4-05-01,银行服务人员,77,6159,32532,0.012502029550251665,0.0023669002827984755,3.2836942623813345,10
